No Profile Tanggal Jam O3 CO NO2 SO2 NO CO2 VOC PM1 PM2.5 PM4 PM10 TSP TEMP HUM WS WD ISPU Status 
168 BANDUNG 2019-05-20 18:04:17 6.62 0.9 15.77 4.72 32.995 379.02 249.827 0 0 0 2.18 0 22.6 92.1 0.975 12 9 BAIK 
169 BANDUNG 2019-05-20 18:19:18 0.27 0.88 23.86 24.46 40.2 388.99 249.786 0 0 0 3.2 0 24.8 94.1 0.825 12 15 BAIK 
170 BANDUNG 2019-05-20 18:34:17 3.28 0.91 28.18 14.67 44.372 389.12 249.801 0 0 0 11.81 0 24.5 98.1 1.575 12 12 BAIK 
171 BANDUNG 2019-05-20 18:49:17 9.43 0.86 16.85 15.87 27.685 388.67 249.962 0 0 0 15.85 0 21.5 100 1.725 12 16 BAIK 
172 BANDUNG 2019-05-20 19:04:18 7.2 1.13 19.72 13.01 38.304 399.12 249.962 0 0 0 5.01 0 23.9 99.7 1.65 12 11 BAIK 
173 BANDUNG 2019-05-20 19:19:17 9.64 1.04 19.36 19.34 37.166 383.3 250.07 0 0 0 2.56 0 23.8 98.6 4.05 12 12 BAIK 
174 BANDUNG 2019-05-20 19:34:17 1.85 1 22.42 20.7 28.064 396.17 249.989 0 0 0 12.48 0 23.6 84.1 2.4 15 13 BAIK 
175 BANDUNG 2019-05-20 19:49:17 0.05 0.93 14.69 15.27 28.823 407.56 250.057 0 0 0 5.83 0 23.6 93.4 0.825 15 10 BAIK 
176 BANDUNG 2019-05-20 20:04:17 6.09 0.84 10.37 11.8 37.925 391.38 249.964 0 0 0 16.16 0 23.4 85.4 2.625 15 16 BAIK 
177 BANDUNG 2019-05-20 20:19:17 7.2 0.78 29.44 11.2 46.647 379.14 249.91 0 0 0 3.39 0 23.3 94.6 1.725 14 8 BAIK 
178 BANDUNG 2019-05-20 20:34:18 4.71 0.85 22.06 10 39.821 403.34 250.009 0 0 0 9.44 0 23 98.6 2.1 14 9 BAIK 
179 BANDUNG 2019-05-20 20:49:18 5.03 0.91 21.52 13.91 26.168 379.97 250.071 0 0 0 0.34 0 23 98.3 1.35 14 9 BAIK 
180 BANDUNG 2019-05-20 21:04:17 10.7 1.08 20.44 25.97 32.995 390.88 250.106 0 0 0 16.5 0 22.7 100 2.175 14 17 BAIK 
181 BANDUNG 2019-05-20 21:19:17 1.06 0.96 23.14 26.87 37.166 382.63 250.266 0 0 0 1.76 0 22.6 100 0.675 14 17 BAIK 
182 BANDUNG 2019-05-20 21:34:17 0.42 1.1 23.32 17.68 20.1 402.49 250.549 0 0 0 1.49 0 20.3 96.7 2.85 14 11 BAIK 
183 BANDUNG 2019-05-20 21:49:17 3.71 0.86 17.93 24.46 40.579 380.64 250.327 0 0 0 1.09 0 22.6 99.7 5.775 14 15 BAIK 
184 BANDUNG 2019-05-20 22:04:18 12.77 1.31 22.24 21.15 17.825 391.09 250.266 0 0 0 17.75 0 22.3 100 3.675 14 18 BAIK 
185 BANDUNG 2019-05-20 22:19:17 2.12 0.93 22.6 13.16 55.749 403.13 250.057 0 0 0 3.54 0 22.3 89.8 5.025 14 9 BAIK 
186 BANDUNG 2019-05-20 22:34:17 3.92 0.89 15.95 31.09 23.134 391.55 249.935 0 0 0 5.69 0 22 100 5.325 14 19 BAIK 
187 BANDUNG 2019-05-20 22:49:17 19.02 1.04 13.79 21.15 30.719 408.33 248.859 0 0 0 2.22 0 22.1 100 2.85 14 13 BAIK 
188 BANDUNG 2019-05-20 22:59:53 15.31 0.91 23.14 29.74 29.202 398.35 249.741 0 0 0 3.4 0 22.4 100 0 3 19 BAIK 
189 BANDUNG 2019-05-20 23:19:17 14.2 0.81 22.24 6.38 29.202 379.23 250.212 0 0 0 2.69 0 20.2 100 0.825 14 8 BAIK 
190 BANDUNG 2019-05-20 23:34:17 13.08 0.79 17.57 18.28 48.923 396.07 249.945 0 0 0 10.1 0 22 100 3.075 14 11 BAIK 
191 BANDUNG 2019-05-20 23:49:17 9.64 0.84 23.68 20.85 26.168 392.71 248.686 0 0 0 9.73 0 19.8 100 7.5 14 13 BAIK 
192 BANDUNG 2019-05-20 23:59:53 11.02 0.82 15.05 28.08 40.579 406.52 249.928 0 0 0 10.88 0 21.6 100 0 3 18 BAIK 
193 BANDUNG 2019-05-21 00:19:17 8.63 0.89 24.76 13.01 26.927 406.55 250.238 0 0 0 5.5 0 21.5 100 6.225 14 9 BAIK 
194 BANDUNG 2019-05-21 00:34:16 0.37 0.62 22.24 29.13 33.374 382.79 250.254 0 0 0 14.29 0 21.8 90 1.425 14 18 BAIK 
195 BANDUNG 2019-05-21 00:49:17 9.59 0.48 20.8 10.75 39.442 388.46 249.675 0 0 0 6.08 0 21.7 100 2.775 14 7 BAIK 
196 BANDUNG 2019-05-21 01:00:21 2.01 0.47 25.48 11.05 48.164 399.32 1500.63 0 0 0 8.92 0 127.1 600 0 17 9 BAIK 
197 BANDUNG 2019-05-21 01:19:17 2.33 0.45 16.49 9.85 45.51 385.01 250.727 0 0 0 2.76 0 21.1 100 0.825 14 6 BAIK 
198 BANDUNG 2019-05-21 01:34:17 4.5 0.47 23.14 18.43 46.268 402.58 250.666 0 0 0 3.88 0 20.6 100 0.825 14 12 BAIK 
199 BANDUNG 2019-05-21 01:49:16 8.48 0.4 17.03 11.65 45.13 382.03 250.321 0 0 0 3.91 0 20.5 100 0.6 14 7 BAIK 
200 BANDUNG 2019-05-21 02:04:17 1.8 0.41 25.66 18.74 49.681 399.55 250.406 0 0 0 4.28 0 20.4 100 1.65 14 12 BAIK 
201 BANDUNG 2019-05-21 02:19:17 7.26 0.47 17.57 13.76 51.957 394.82 250.475 0 0 0 8.25 0 20.6 100 1.05 14 9 BAIK 
202 BANDUNG 2019-05-21 02:29:54 13.29 0.43 14.15 52.19 42.855 383.44 249.984 0 0 0 8.51 0 20.6 100 0 3 33 BAIK 
203 BANDUNG 2019-05-21 02:45:22 3.44 0.34 19.54 23.56 27.685 406.92 1500.81 0 0 0 4.35 0 121.8 600 0 17 15 BAIK 
204 BANDUNG 2019-05-21 03:04:17 1.64 0.23 17.39 18.13 47.406 396.2 250.253 0 0 0 10.29 0 20.3 100 0.3 14 11 BAIK 
205 BANDUNG 2019-05-21 03:19:16 4.56 0.18 15.59 24.16 48.544 396.66 250.568 0 0 0 16.83 0 18.2 100 2.325 14 17 BAIK 
206 BANDUNG 2019-05-21 03:34:17 1.17 0.24 12.17 25.97 64.851 386.04 250.423 0 0 0 3.93 0 19.9 90 1.5 14 16 BAIK 
207 BANDUNG 2019-05-21 03:49:17 23.78 0.16 20.08 16.33 43.613 385.31 250.593 0 0 0 1.62 0 20.1 90 0.975 14 10 BAIK 
208 BANDUNG 2019-05-21 04:04:17 0.37 0.15 24.4 18.89 34.512 395.95 250.607 0 0 0 0.32 0 19.9 90 1.575 14 12 BAIK 
209 BANDUNG 2019-05-21 04:19:16 3.71 0.24 19.9 19.64 40.959 396.13 250.637 0 0 0 13.56 0 19.8 100 0.525 14 14 BAIK 
210 BANDUNG 2019-05-21 04:34:17 3.6 0.22 18.82 17.98 33.753 391.78 250.798 0 0 0 18.95 0 19.6 100 0.825 14 19 BAIK 
211 BANDUNG 2019-05-21 04:49:17 5.67 0.24 17.75 17.68 47.406 404.38 250.576 0 0 0 0.99 0 19.5 100 0.375 14 11 BAIK 
212 BANDUNG 2019-05-21 05:04:17 0.11 0.15 26.2 18.28 43.613 408.02 250.516 0 0 0 10.8 0 19.5 100 0.675 14 11 BAIK 
213 BANDUNG 2019-05-21 05:19:17 0.05 0.2 24.58 10.45 52.715 389.58 250.538 0 0 0 4.64 0 19.5 100 0.975 14 7 BAIK 
214 BANDUNG 2019-05-21 05:49:17 2.33 0.56 15.05 22.8 42.096 386.31 251.334 0 0 0 1.67 0 19.4 100 0.75 14 14 BAIK 
215 BANDUNG 2019-05-21 06:04:17 13.24 0.4 19.9 20.39 35.27 388.81 251.148 0 0 0 1.91 0 19.7 100 0.675 14 13 BAIK 
216 BANDUNG 2019-05-21 06:19:17 3.39 0.5 12.71 8.34 55.37 398.44 251.18 0 0 0 6.29 0 19.9 100 0.675 14 6 BAIK 
217 BANDUNG 2019-05-21 06:34:17 8.95 0.59 21.16 25.07 45.51 405.78 250.703 0 0 0 1.25 0 20.4 100 0.225 14 16 BAIK 
218 BANDUNG 2019-05-21 06:49:17 9.64 0.51 24.04 33.5 48.164 379.2 250.466 0 0 0 2.04 0 21.2 100 0.525 14 21 BAIK 
219 BANDUNG 2019-05-21 07:00:38 1.48 0.51 25.3 14.22 36.029 382.91 2256.07 0 0 0 7.15 0 196.5 889 0 25 9 BAIK 
220 BANDUNG 2019-05-21 07:19:16 9.11 0.31 22.78 15.72 45.51 398.88 250.751 0 0 0 16.88 0 23.5 89 2.1 14 17 BAIK 
221 BANDUNG 2019-05-21 07:34:17 19.02 0.44 20.08 20.24 16.687 398.67 250.724 0 0 0 1.49 0 24.8 72.8 0.225 5 13 BAIK 
222 BANDUNG 2019-05-21 07:49:17 0.69 0.28 20.44 29.13 39.063 394.31 250.327 0 0 0 12.72 0 26 76.6 2.475 5 18 BAIK 
223 BANDUNG 2019-05-21 08:04:17 2.75 0.33 23.32 0.5 46.268 396.69 250.561 0 0 0 0.89 0 25.7 69.5 0 5 4 BAIK 
224 BANDUNG 2019-05-21 08:19:16 2.33 0.33 24.76 17.08 28.064 384.89 250.846 0 0 0 15.53 0 26.2 74.5 1.8 6 16 BAIK 
225 BANDUNG 2019-05-21 08:34:17 0.69 0.31 22.24 25.52 30.34 400.42 250.305 0 0 0 2.95 0 26.7 72.4 0.3 6 16 BAIK 
226 BANDUNG 2019-05-21 08:49:17 6.41 0.2 26.02 13.31 30.34 401.28 249.652 0 0 0 0.95 0 26.5 73.5 3.75 4 8 BAIK 
227 BANDUNG 2019-05-21 09:04:17 3.28 0.17 31.05 14.37 38.304 382.47 247.654 0 0 0 12.72 0 27.7 71 5.55 8 13 BAIK 
228 BANDUNG 2019-05-21 09:19:17 3.87 0.11 11.63 19.34 17.445 406.71 249.184 0 0 0 8.97 0 27.4 69.7 6.15 4 12 BAIK 
229 BANDUNG 2019-05-21 09:34:16 11.71 0.06 22.78 8.04 30.34 403.11 249.261 0 0 0 18.91 0 27.6 66.1 5.1 5 19 BAIK 
230 BANDUNG 2019-05-21 09:49:17 0.58 0.04 26.02 16.63 28.444 388.76 248.945 0 0 0 12.97 0 28.5 61.6 6.525 4 13 BAIK 
231 BANDUNG 2019-05-21 10:04:17 0.9 0.03 21.52 15.87 33.374 395.16 249.173 0 0 0 10.95 0 29.1 59 1.95 5 11 BAIK 
232 BANDUNG 2019-05-21 10:19:17 9.48 0.03 23.68 16.48 6.447 399.59 249.132 0 0 0 0.92 0 29.9 54 0.225 7 10 BAIK 
233 BANDUNG 2019-05-21 10:34:16 7.42 0.05 30.33 8.34 23.893 396.66 248.586 0 0 0 3.92 0 30.2 51.2 7.575 5 5 BAIK 
234 BANDUNG 2019-05-21 10:45:21 4.4 0.05 27.46 11.05 25.41 400.7 1492.4 0 0 0 7.28 0 187.9 271.8 0 6 7 BAIK 
235 BANDUNG 2019-05-21 11:04:17 3.44 0.03 27.82 8.19 17.445 403.67 248.779 0 0 0 1.44 0 31 44.8 5.85 7 5 BAIK 
236 BANDUNG 2019-05-21 11:19:17 6.78 0.01 18.64 8.04 6.068 403.84 248.377 0 0 0 10.36 0 30.8 45.5 1.05 5 10 BAIK 
237 BANDUNG 2019-05-21 11:34:17 6.78 0 24.4 9.09 18.583 387.66 248.19 0 0 0 3.91 0 30.6 47.9 2.925 5 6 BAIK 
238 BANDUNG 2019-05-21 11:49:16 11.23 0 13.79 6.38 9.102 383.61 247.865 0 0 0 6.3 0 31.1 48.6 0 10 6 BAIK 
239 BANDUNG 2019-05-21 12:04:17 3.92 0.06 21.88 7.59 3.792 389.05 248.735 0 0 0 7.61 0 31.5 46.5 5.025 7 8 BAIK 
240 BANDUNG 2019-05-21 12:19:16 4.24 0.07 21.34 0.35 18.583 390.29 248.639 0 0 0 1.17 0 31.5 41.8 4.05 5 4 BAIK 
241 BANDUNG 2019-05-21 12:34:17 1.8 0.04 12.17 10.3 4.93 409.29 247.869 0 0 0 9.11 0 31.4 39.2 4.65 3 9 BAIK 
242 BANDUNG 2019-05-21 12:49:17 9.48 0.04 41.13 6.83 1.517 386.83 248.013 0 0 0 1.48 0 31.6 45 5.85 4 7 BAIK 
243 BANDUNG 2019-05-21 13:04:16 7.57 0.04 19.72 3.52 0.758 387.2 248.066 0 0 0 3.36 0 30.5 43.2 3.675 5 3 BAIK 
244 BANDUNG 2019-05-21 13:19:16 19.17 0.05 16.85 8.49 9.86 395.08 249.241 0 0 0 2.73 0 31 43.8 2.025 5 8 BAIK 
245 BANDUNG 2019-05-21 13:34:17 14.09 0.05 28.18 4.57 6.068 409.68 249.159 0 0 0 9.67 0 31.4 40.3 2.625 4 10 BAIK 
246 BANDUNG 2019-05-21 13:49:17 5.83 0.04 26.92 7.28 1.138 401.82 249.273 0 0 0 0.88 0 32.3 37.6 3.9 5 5 BAIK 
247 BANDUNG 2019-05-21 14:04:17 5.51 0.08 20.8 4.27 1.138 389.57 249.213 0 0 0 8.68 0 32.6 38.1 6.15 5 9 BAIK 
248 BANDUNG 2019-05-21 14:19:17 1.22 0.1 23.14 3.37 0.758 386.66 249.491 0 0 0 4.97 0 32.1 37.8 5.55 5 5 BAIK 
249 BANDUNG 2019-05-21 14:34:16 7.26 0.07 24.94 5.48 3.034 382.34 247.593 0 0 0 3.1 0 31.1 39.8 4.5 4 4 BAIK 
250 BANDUNG 2019-05-21 14:49:16 10.28 0.07 15.05 8.04 7.585 385.23 248.547 0 0 0 9.37 0 31.2 38 2.025 5 9 BAIK 
251 BANDUNG 2019-05-21 15:04:17 1.85 0.11 25.66 5.48 6.068 400.35 248.952 0 0 0 15.91 0 30.8 37.7 1.275 4 16 BAIK 
252 BANDUNG 2019-05-21 15:19:17 9.16 0.18 20.62 1.26 6.447 395.14 248.696 0 0 0 1.86 0 31.1 37.3 2.7 7 4 BAIK 
253 BANDUNG 2019-05-21 15:34:16 8.69 0.14 26.56 1.41 3.034 395.88 248.607 0 0 0 11.65 0 30.9 36.8 3.9 5 12 BAIK 
254 BANDUNG 2019-05-21 15:49:16 3.76 0.09 23.32 0.5 4.551 385.81 248.467 0 0 0 2.77 0 31.6 40.7 0.525 7 4 BAIK 
255 BANDUNG 2019-05-21 16:04:16 3.76 0.2 21.52 9.39 4.172 406.53 248.168 0 0 0 3.34 0 30.6 45 0.3 8 6 BAIK 
256 BANDUNG 2019-05-21 16:19:16 2.75 0.1 19.9 12.71 19.721 392.63 247.693 0 0 0 10.57 0 29.5 49.6 2.025 6 11 BAIK 
257 BANDUNG 2019-05-21 16:34:16 1.7 0.18 14.69 1.01 34.891 391.5 248.405 0 0 0 2.43 0 29.6 50.2 0.3 8 3 BAIK 
258 BANDUNG 2019-05-21 16:49:16 10.59 0.48 20.62 11.5 19.721 398.17 249.09 0 0 0 8.57 0 28.8 53.8 1.275 8 9 BAIK 
259 BANDUNG 2019-05-21 17:04:16 13.24 0.49 17.03 11.05 34.891 404.14 249.17 0 0 0 7.17 0 27.9 65.8 0.525 8 7 BAIK 
260 BANDUNG 2019-05-21 17:19:16 16.9 0.63 23.5 14.82 45.13 402.06 248.669 0 0 0 2.48 0 27.4 69.3 1.125 11 9 BAIK 
261 BANDUNG 2019-05-21 17:34:17 12.18 0.54 14.69 13.46 32.995 402.51 249.051 0 0 0 16.4 0 27.1 74.1 1.575 13 16 BAIK 
262 BANDUNG 2019-05-21 17:49:16 12.13 0.59 18.82 16.33 26.927 379.29 249.671 0 0 0 3.32 0 26.7 80.7 0.3 12 10 BAIK 
263 BANDUNG 2019-05-21 18:04:16 2.17 0.56 16.67 16.48 41.717 388.16 250.075 0 0 0 13.87 0 26.5 83.8 0.75 12 14 BAIK 
264 BANDUNG 2019-05-21 18:19:16 0.37 0.56 22.78 0.35 14.032 381.17 249.108 0 0 0 3.52 0 26.2 86.8 0.9 12 6 BAIK 
265 BANDUNG 2019-05-21 18:34:16 13.29 0.5 19.18 10.3 42.096 392.67 250.404 0 0 0 13.62 0 26 85.1 1.125 12 14 BAIK 
266 BANDUNG 2019-05-21 18:49:16 6.25 0.4 17.93 16.63 41.717 405.04 250.176 0 0 0 7.21 0 25.8 80.5 0.375 7 10 BAIK 
267 BANDUNG 2019-05-21 19:04:16 2.28 0.61 22.96 17.83 35.649 403.98 249.502 0 0 0 5.69 0 25.9 79.3 12.6 8 11 BAIK 
268 BANDUNG 2019-05-21 19:19:16 5.03 0.39 14.69 25.37 36.029 387.47 248.75 0 0 0 0.96 0 25.8 71.3 2.025 8 16 BAIK 
269 BANDUNG 2019-05-21 19:34:16 6.41 0.45 11.81 17.83 36.787 394.39 249.259 0 0 0 12.82 0 25.4 82.6 1.5 8 13 BAIK 
270 BANDUNG 2019-05-21 19:49:16 12.92 0.61 17.21 12.11 12.515 406.05 248.913 0 0 0 1.68 0 25.1 84.7 1.35 8 8 BAIK 
271 BANDUNG 2019-05-21 20:04:17 5.3 0.43 16.31 22.05 52.715 387.88 249.038 0 0 0 2.94 0 24.7 78.1 1.5 8 14 BAIK 
272 BANDUNG 2019-05-21 20:19:15 0.21 0.53 19.9 14.97 42.476 389.32 249.25 0 0 0 0.73 0 24.7 86.7 0.225 8 9 BAIK 
273 BANDUNG 2019-05-21 20:34:16 10.38 0.46 24.94 16.48 46.647 394.06 249.688 0 0 0 5.76 0 24.5 80 0.375 8 10 BAIK 
274 BANDUNG 2019-05-21 20:49:16 10.54 1.04 21.16 14.37 1.896 407.87 250.173 0 0 0 10.86 0 24.2 91.2 0.9 8 11 BAIK 
275 BANDUNG 2019-05-21 21:04:16 1.01 1.05 25.48 23.26 50.44 399.46 250.224 0 0 0 11.08 0 23.8 95 0.225 8 15 BAIK 
276 BANDUNG 2019-05-21 21:19:17 2.6 1.09 22.06 13.01 31.857 395.81 250.241 0 0 0 6.69 0 23.6 97.8 0.75 8 11 BAIK 
277 BANDUNG 2019-05-21 21:34:16 4.24 1.11 17.75 19.49 27.685 394.14 249.738 0 0 0 6.94 0 23.5 97.1 0.6 8 12 BAIK 
278 BANDUNG 2019-05-21 21:49:16 1.06 1.05 25.48 15.72 32.995 379.69 249.28 0 0 0 14.2 0 23.4 97 1.125 8 14 BAIK 
279 BANDUNG 2019-05-21 22:04:16 0.58 0.95 31.23 10.6 36.408 408.31 250.063 0 0 0 16.85 0 20.9 98.6 0.3 14 17 BAIK 
280 BANDUNG 2019-05-21 22:19:16 2.75 0.92 22.06 1.56 30.34 402.84 250.205 0 0 0 0.85 0 22.8 98 0.15 14 9 BAIK 
281 BANDUNG 2019-05-21 22:34:16 2.17 0.56 15.41 17.68 36.029 391.79 249.915 0 0 0 12.55 0 22.6 96.4 0.075 1 13 BAIK 
282 BANDUNG 2019-05-21 22:49:16 14.88 0.65 19.72 15.72 51.578 399.98 249.29 0 0 0 1.85 0 22.6 97.7 0.3 1 10 BAIK 
283 BANDUNG 2019-05-21 23:04:16 3.07 0.54 24.04 11.5 39.063 402.26 249.662 0 0 0 6.06 0 22.4 98.7 0.45 1 7 BAIK 
284 BANDUNG 2019-05-21 23:19:16 6.25 0.56 15.77 25.82 43.993 392.04 249.811 0 0 0 3.13 0 17.6 100 0.3 1 16 BAIK 
285 BANDUNG 2019-05-21 23:34:16 8.16 0.64 24.94 11.8 58.025 409.16 249.656 0 0 0 12.4 0 22 100 0.225 1 12 BAIK 
286 BANDUNG 2019-05-21 23:49:15 4.03 0.83 19.36 5.32 36.787 385.72 250.453 0 0 0 2.3 0 21.9 90 0.225 1 8 BAIK 
287 BANDUNG 2019-05-22 00:04:16 11.34 0.73 27.46 11.96 12.515 383.23 250.111 0 0 0 7.86 0 21.8 100 0.375 1 8 BAIK 
288 BANDUNG 2019-05-22 00:19:16 1.7 0.77 20.44 19.49 45.51 404.51 250.732 0 0 0 8.36 0 21.7 100 0.3 1 12 BAIK 
289 BANDUNG 2019-05-22 00:34:16 0.37 0.83 17.03 4.87 21.617 384.8 250.228 0 0 0 4.12 0 21.4 100 0.375 1 8 BAIK 
290 BANDUNG 2019-05-22 00:49:16 13.72 0.9 13.43 21.3 22.755 385.03 249.963 0 0 0 1.6 0 21.4 100 1.35 1 13 BAIK 
291 BANDUNG 2019-05-22 01:04:16 14.88 0.66 16.49 17.08 15.928 402.62 250.319 0 0 0 10.92 0 19 100 0.6 1 11 BAIK 
292 BANDUNG 2019-05-22 01:19:15 5.99 0.48 20.26 19.64 27.306 406.78 251.048 0 0 0 4.75 0 21.2 100 0.525 1 12 BAIK 
293 BANDUNG 2019-05-22 01:34:16 15.47 0.3 24.04 25.22 32.236 399.19 250.959 0 0 0 3.65 0 21 100 0.45 1 16 BAIK 
294 BANDUNG 2019-05-22 01:49:16 1.01 0.22 22.06 13.91 49.302 383.1 250.933 0 0 0 12.53 0 21.3 99.9 0.375 1 13 BAIK 
295 BANDUNG 2019-05-22 02:04:16 4.82 0.21 18.11 15.12 49.681 382.91 250.566 0 0 0 3.09 0 20.7 100 0.975 1 9 BAIK 
296 BANDUNG 2019-05-22 02:19:16 2.44 0.21 16.13 9.85 46.268 407.56 250.316 0 0 0 1.03 0 20.6 100 1.875 1 6 BAIK 
297 BANDUNG 2019-05-22 02:34:16 3.28 0.19 21.34 17.08 56.129 397.28 250.624 0 0 0 2.46 0 20.5 100 1.725 1 11 BAIK 
298 BANDUNG 2019-05-22 02:49:16 5.19 0.14 13.07 23.71 50.061 407.65 250.275 0 0 0 2.6 0 20.5 100 0.45 1 15 BAIK 
299 BANDUNG 2019-05-22 03:04:16 6.94 0.09 21.88 21 48.164 383.39 249.789 0 0 0 8.23 0 18.5 90 0.525 1 13 BAIK 
300 BANDUNG 2019-05-22 03:19:16 6.25 0.05 16.49 14.82 50.819 404.76 250.134 0 0 0 7.77 0 20.4 100 0.3 1 9 BAIK 
301 BANDUNG 2019-05-22 03:34:16 18.8 0.03 25.3 25.97 44.751 379.57 249.785 0 0 0 9.69 0 20.1 100 0.6 1 16 BAIK 
302 BANDUNG 2019-05-22 03:49:16 19.92 0.05 20.98 21.15 45.13 399.73 250.487 0 0 0 2.9 0 18.3 100 0.375 1 13 BAIK 
303 BANDUNG 2019-05-22 04:04:16 0.74 0.04 25.3 13.76 49.302 390.1 250.357 0 0 0 3.17 0 20.2 100 0.225 1 9 BAIK 
304 BANDUNG 2019-05-22 04:15:09 37.55 0.02 12.11 31.09 42.476 395.3 1002.53 0 0 0 3.88 0 79.4 400 0 0 19 BAIK 
305 BANDUNG 2019-05-22 04:34:16 1.8 0.11 33.57 24.91 33.753 396.19 251.737 0 0 0 15.79 0 19.7 100 0.15 1 16 BAIK 
306 BANDUNG 2019-05-22 04:49:15 2.17 0.11 25.66 30.04 35.649 394.07 251.09 0 0 0 12.78 0 19.8 100 0.75 1 19 BAIK 
307 BANDUNG 2019-05-22 05:04:15 2.97 0.18 23.86 27.33 50.061 382.96 250.717 0 0 0 1.14 0 20.1 100 0.6 1 17 BAIK 
308 BANDUNG 2019-05-22 05:19:15 3.76 0.14 19.72 30.19 39.063 392.55 250.563 0 0 0 9 0 17.7 97.3 0.6 1 19 BAIK 
309 BANDUNG 2019-05-22 05:34:16 11.23 0.16 22.42 3.06 38.683 393.44 250.642 0 0 0 0.26 0 19.7 100 0.15 1 5 BAIK 
310 BANDUNG 2019-05-22 05:49:16 8.32 0.29 12.89 27.17 50.819 394.66 250.368 0 0 0 4.48 0 17.7 90 0.975 1 17 BAIK 
311 BANDUNG 2019-05-22 06:04:15 4.03 0.36 20.8 19.34 42.096 387.53 250.814 0 0 0 0.44 0 20 100 0.3 1 12 BAIK 
312 BANDUNG 2019-05-22 06:19:16 12.92 0.54 16.85 11.96 43.234 404.93 251.258 0 0 0 9.42 0 19.9 100 0.15 1 9 BAIK 
313 BANDUNG 2019-05-22 06:34:15 34.85 0.49 18.11 22.2 31.478 406.05 251.051 0 0 0 1.83 0 20.4 90 0 1 15 BAIK 
314 BANDUNG 2019-05-22 06:49:15 2.65 0.53 12.17 12.41 32.995 390.85 250.291 0 0 0 3.11 0 20.7 90 0.225 1 8 BAIK 
315 BANDUNG 2019-05-22 07:04:16 12.82 0.39 15.23 24.76 22.755 405 250.637 0 0 0 3.91 0 21.3 100 0.225 1 15 BAIK 
316 BANDUNG 2019-05-22 07:19:16 9.16 0.46 35.91 24.61 46.268 386.16 250.652 0 0 0 0.92 0 22.8 92.3 0.525 1 15 BAIK 
317 BANDUNG 2019-05-22 07:34:15 4.71 0.56 23.68 25.82 46.647 388.44 250.463 0 0 0 5.21 0 22.3 95.4 1.125 5 16 BAIK 
318 BANDUNG 2019-05-22 07:45:24 2.75 0.6 18.82 35.46 32.615 393.05 1753.42 0 0 0 0.54 0 158.5 659.3 0 7 22 BAIK 
319 BANDUNG 2019-05-22 08:04:16 2.12 0.58 24.22 16.17 32.995 389.28 250.783 0 0 0 12.42 0 23.7 89.7 1.575 5 12 BAIK 
320 BANDUNG 2019-05-22 08:19:16 1.7 0.52 17.03 8.79 54.612 386.64 250.523 0 0 0 5.42 0 21.6 87.1 2.475 5 5 BAIK 
321 BANDUNG 2019-05-22 08:34:15 0.69 0.47 28.72 13.31 37.546 392.32 249.982 0 0 0 7.06 0 24.6 83.5 1.425 4 8 BAIK 
322 BANDUNG 2019-05-22 08:49:15 2.12 0.33 23.68 22.8 54.612 396.47 249.623 0 0 0 2.15 0 25.4 80.9 2.025 4 14 BAIK 
323 BANDUNG 2019-05-22 09:04:15 4.66 0.23 27.82 15.27 39.821 398.9 249.393 0 0 0 0.37 0 27.3 72 0.225 5 10 BAIK 
324 BANDUNG 2019-05-22 09:19:16 4.18 0.21 26.02 18.74 18.204 383.28 249.48 0 0 0 7.33 0 28.3 68.5 0.375 7 12 BAIK 
325 BANDUNG 2019-05-22 09:34:16 0.21 0.18 24.76 6.83 27.306 379.09 249.338 0 0 0 0.48 0 28.7 64.8 6.3 4 4 BAIK 
326 BANDUNG 2019-05-22 09:49:15 2.65 0.1 13.25 8.04 21.238 383.76 249.081 0 0 0 4.38 0 28.8 62.5 0.45 4 5 BAIK 
327 BANDUNG 2019-05-22 10:04:15 0.27 0.08 22.6 9.39 14.411 399.52 248.708 0 0 0 15.23 0 29.2 60.1 6.225 5 15 BAIK 
328 BANDUNG 2019-05-22 10:19:15 8.05 0.11 23.68 18.74 15.928 406.43 248.591 0 0 0 12.11 0 29.8 51.9 2.625 5 12 BAIK 
329 BANDUNG 2019-05-22 10:34:16 5.35 0.06 20.08 12.56 13.653 397.65 248.606 0 0 0 2.17 0 30.7 54.4 0.675 7 8 BAIK 
330 BANDUNG 2019-05-22 10:49:16 4.4 0.06 24.4 12.56 22.755 392.29 248.318 0 0 0 6.84 0 30.8 54.5 2.7 7 8 BAIK 
331 BANDUNG 2019-05-22 11:04:15 0.37 0.02 27.46 7.89 18.583 383.65 248.15 0 0 0 8.32 0 30.8 53.2 4.2 7 8 BAIK 
332 BANDUNG 2019-05-22 11:19:15 1.06 0.01 25.66 8.64 9.481 392.84 247.821 0 0 0 0.93 0 31.9 50.9 1.05 1 5 BAIK 
333 BANDUNG 2019-05-22 11:34:16 9 0.04 22.96 5.32 12.515 393.02 247.902 0 0 0 14.47 0 30.8 53.2 2.1 3 14 BAIK 
334 BANDUNG 2019-05-22 11:49:16 0.74 0.05 20.8 12.56 5.309 391.66 248.24 0 0 0 3.62 0 31.8 52.5 3.3 9 8 BAIK 
335 BANDUNG 2019-05-22 12:04:16 13.77 0.06 20.62 11.65 4.551 385.59 248.459 0 0 0 1 0 31.6 51 4.8 5 7 BAIK 
